URL,Organisatietype,Organisatie,Suborganisatie,Afdeling,Bezoeken/mnd,Voldoet,Totaal,IPv6,DNSSEC,HTTPS,CSP,RefPol.,X-Cont.,X-Frame.,Testdatum,Totaal,IPv6,DNSSEC,STARTTLS en DANE,DMARC,DKIM,SPF,Testdatum,Platformgebruik
http://www.komveiligthuis.nl,Rijksoverheid,IenW,,BSK/DCO,21001,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.digitaltrustcenter.nl,Rijksoverheid,EZK,,DG B&I DE-DTC,20516,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,13-2-2023,DICTU Platform (EZK/DICTU)
http://www.lekker-op-weg.nl,Rijksoverheid,IenW,,BSK/DGMo,20166,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,14-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.fitopjouwmanier.nl,Rijksoverheid,VWS,,Kerndepartement/VGP,19827,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.stopheling.nl,Overheid,JenV,Politie,,19810,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,
http://www.hollandavesen.nl,Rijksoverheid,BUZA,,,19748,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.sso3w.nl,Rijksoverheid,BUZA,,,19739,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.rekenkamer.nl,Overheid,AR,,,19569,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.verkiezingsuitslagen.nl,Overheid,BZK,Kiesraad,,18847,,nee,ja,ja,nee,waarschuwing,waarschuwing,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.uziregister.nl,Rijksoverheid,VWS,CIBG,,18787,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.aanpakstikstof.nl,Rijksoverheid,LNV,,DG STIKSTOF,17951,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.orandatowatashi.nl,Rijksoverheid,BUZA,,,17876,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.onswater.nl,Rijksoverheid,IenW,,BSK/DCO,16839,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://english.defensie.nl,Rijksoverheid,DEF,,Directie Communicatie,16648,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.clo.nl,Rijksoverheid,IenW,PBL,,16447,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,15-2-2023,
http://www.milieuzones.nl,Rijksoverheid,EZK,RVO,,15944,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,ja,ja,nee,ja,13-2-2023,DICTU Platform (EZK/DICTU)
http://www.heyhetisoke.nl,Rijksoverheid,VWS,,Kerndepartement/CZ,15897,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.communicatierijk.nl,Rijksoverheid,AZ,DPC,Academie,15888,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://nkw2022.nl,Rijksoverheid,EZK,,,15621,ja,nee,nee,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,14-2-2023,
http://www.aerius.nl,Rijksoverheid,VWS,RIVM,,15375,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,ja,ja,13-2-2023,
http://www.paysbasetvous.nl,Rijksoverheid,BUZA,,,15151,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.nederlandenu.nl,Rijksoverheid,BUZA,,,15089,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.jaarverantwoordingzorg.nl,Rijksoverheid,VWS,CIBG,,14860,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.dopingautoriteit.nl,Overheid,VWS,DA,,14508,,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.nponderwijs.nl,Rijksoverheid,OCW,,,14159,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.wodc.nl,Rijksoverheid,JenV,WODC,,14117,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.informatiehuishouding.nl,Rijksoverheid,OCW,RDDI,,14014,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.iedereendoetwat.nl,Rijksoverheid,EZK,,DG K&E K,13606,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.nationaalcoordinatorgroningen.nl,Rijksoverheid,EZK,NCG,,13455,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.belastingdienst-cn.nl,Rijksoverheid,FIN,Belastingdienst,CN,13156,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://beeldbank.cultureelerfgoed.nl,Rijksoverheid,OCW,RCE,,12899,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,
http://www.autoriteitnvs.nl,Rijksoverheid,IenW,ANVS,,12702,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.mensenrechten.nl,Overheid,JenV,CRM,,12571,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.niederlandeweltweit.nl,Rijksoverheid,BUZA,,,12320,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.gezondeschool.nl,Rijksoverheid,VWS,RIVM,,12301,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,nee,nee,15-2-2023,
http://www.rijkshuisstijl.nl,Rijksoverheid,AZ,DPC,Online Advies,12235,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.eenzaam.nl,Rijksoverheid,VWS,,Kerndepartement/DMO,12234,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.wrr.nl,Overheid,AZ,WRR,,12211,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.cibg.nl,Rijksoverheid,VWS,CIBG,,12127,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.ikvermoedhuiselijkgeweld.nl,Rijksoverheid,VWS,,Kerndepartement/DMO,12032,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.ontdekdezorg.nl,Rijksoverheid,VWS,,Kerndepartement/MEVA,11978,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,ja,13-2-2023,
http://zorgproducten.nza.nl,Overheid,VWS,NZa,,11878,,nee,nee,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,nee,ja,13-2-2023,
http://www.doemeermettaal.nl,Rijksoverheid,OCW,,,11671,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.kabinetsformatie2021.nl,Overheid,AZ,RVD,,11644,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.forensischinstituut.nl,Rijksoverheid,JenV,NFI,,11405,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://english.aivd.nl,Rijksoverheid,BZK,AIVD,,11395,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.aanbiedersmedicijnen.nl,Rijksoverheid,VWS,CIBG,,11059,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.tuchtcollege-gezondheidszorg.nl,Rijksoverheid,VWS,,Kerndepartement/ESTT,10908,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.centraleeindtoetspo.nl,Rijksoverheid,OCW,CVTE,,10880,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://english.nvwa.nl,Rijksoverheid,LNV,NVWA,,10853,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.topsectorenergie.nl,Rijksoverheid,EZK,RVO,,10790,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,ja,nee,13-2-2023,DICTU Platform (EZK/DICTU)
http://www.emissieautoriteit.nl,Overheid,EZK,NEA,,10541,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.nieuwsbrievenminocw.nl,Rijksoverheid,OCW,,,10350,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.uwbeslagvrijevoet.nl,Rijksoverheid,SZW,,DGSZI/PDV,9925,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.dienstterugkeerenvertrek.nl,Rijksoverheid,JenV,DT&V,,9887,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.raadrvs.nl,Overheid,VWS,,Kerndepartement/RVS,9831,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.gezondekinderopvang.nl,Rijksoverheid,VWS,RIVM,,9666,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,
http://www.nationaalgroeifonds.nl,Rijksoverheid,EZK,,,9580,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://overvaccineren.nl,Rijksoverheid,VWS,,Kerndepartement/PDC19,9572,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,StandaardPlatform CloudServices (BZK/Logius)
http://rvs.rivm.nl,Rijksoverheid,VWS,RIVM,,9463,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,
http://www.uitvoeringarbeidsvoorwaardenwetgeving.nl,Rijksoverheid,SZW,,DGW/UAW,9434,ja,ja,ja,ja,ja,ja,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,
http://vogcheck.justis.nl,Rijksoverheid,JenV,Justis,,9400,ja,ja,ja,ja,ja,ja,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,ja,13-2-2023,
http://persberichten.rijksoverheid.nl,Rijksoverheid,AZ,DPC,Online Advies,9373,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://kia.pleio.nl,Overheid,OCW,NA,,9351,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,nee,nee,ja,ja,nee,22-2-2023,Pleio (BZK/CIO Rijk)
http://www.topinkomens.nl,Rijksoverheid,BZK,,,9220,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.onderwijsraad.nl,Overheid,OCW,Onderwijsraad,,9022,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.werkenbijdeeu.nl,Rijksoverheid,BUZA,,,9009,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.aardgasvrijewijken.nl,Rijksoverheid,BZK,,,8967,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,ja,ja,nee,ja,13-2-2023,
http://digitaal.scp.nl,Rijksoverheid,VWS,SCP,,8810,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,ja,nee,ja,13-2-2023,
http://www.meldpuntzorgwekkendgedrag.nl,Rijksoverheid,VWS,,Kerndepartement/DCO,8637,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.marechaussee.nl,Rijksoverheid,DEF,KMar,,8570,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.sieunddieniederlande.nl,Rijksoverheid,BUZA,,,8373,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.politiekeambtsdragers.nl,Rijksoverheid,BZK,,DGBRW,8371,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.sportenbewegenincijfers.nl,Rijksoverheid,VWS,RIVM,,8018,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,
http://english.cbg-meb.nl,Overheid,VWS,CBG,,7992,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.statiagovernment.com,Overheid,BZK,,,7912,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.workinnl.nl,Rijksoverheid,SZW,,DGW/AV ,7855,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.sbv-z.nl,Rijksoverheid,VWS,CIBG,,7836,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.niderlandy-i-vy.nl,Rijksoverheid,BUZA,,,7791,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.nifp.nl,Rijksoverheid,JenV,DJI,NIFP,7783,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.raadvoorcultuur.nl,Overheid,OCW,RvC,,7748,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.gelijke-kansen.nl,Rijksoverheid,OCW,GKA,,7378,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.co2emissiefactoren.nl,Rijksoverheid,IenW,RWS,WVL,7357,nee,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,
http://www.zorgvoorinnoveren.nl,Rijksoverheid,VWS,,Kerndepartement/I&Z,7301,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.digitoegankelijk.nl,Rijksoverheid,BZK,Logius,Informatievoorzieningen,7289,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,DICTU Platform (EZK/DICTU)
http://www.sodm.nl,Rijksoverheid,EZK,SodM,,7240,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.collegevanrijksadviseurs.nl,Rijksoverheid,BZK,RVB,,7115,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.niyuhelan.nl,Rijksoverheid,BUZA,,,7037,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.dejuistezorgopdejuisteplek.nl,Rijksoverheid,VWS,,Kerndepartement/Zorgverzekeringen,6836,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.ocwincijfers.nl,Rijksoverheid,OCW,,,6805,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://magazines.openbaarministerie.nl,Overheid,JenV,OM,,6754,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.belandadananda.nl,Rijksoverheid,BUZA,,,6728,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.inspectie-jenv.nl,Rijksoverheid,JenV,Inspectie JenV,,6725,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.farmatec.nl,Rijksoverheid,VWS,CIBG,,6636,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://english.ccmo.nl,Overheid,VWS,,Kerndepartement/CCMO,6592,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.postedworkers.nl,Rijksoverheid,SZW,,DGW/AV,6559,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://jenvconnect.nl,Rijksoverheid,JenV,,,6501,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.deltaprogramma.nl,Rijksoverheid,IenW,,BSK/DC,6484,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://wobcovid19.rijksoverheid.nl,Rijksoverheid,JenV,,,6461,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.zorgcsp.nl,Rijksoverheid,VWS,CIBG,,6408,ja,nee,nee,ja,ja,ja,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,ja,ja,13-2-2023,
http://www.gebruikercentraal.nl,Rijksoverheid,BZK,,,6346,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.gratisvog.nl,Rijksoverheid,VWS,CIBG,,6311,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.cvte.nl,Rijksoverheid,OCW,CVTE,,6120,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.vtv2018.nl,Rijksoverheid,VWS,RIVM,,6053,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,
http://www.hogeraadvanadel.nl,Overheid,HRvA,,,6044,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.hwbp.nl,Rijksoverheid,IenW,RWS,HWBP,6040,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.werkenaanonspensioen.nl,Rijksoverheid,SZW,,,6039,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.leefbaarometer.nl,Rijksoverheid,BZK,,,5956,ja,ja,ja,ja,ja,waarschuwing,ja,waarschuwing,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://english.bigregister.nl,Rijksoverheid,VWS,CIBG,,5932,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.helpdesk-efactureren.nl,Rijksoverheid,BZK,,DGOO/DS,5854,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,DICTU Platform (EZK/DICTU)
http://www.riec.nl,Overheid,JenV,RIEC/LIEC,,5829,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.meldpuntbodemkwaliteit.nl,Rijksoverheid,IenW,RWS,WVL,5813,ja,nee,nee,ja,ja,waarschuwing,waarschuwing,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.atlasnatuurlijkkapitaal.nl,Rijksoverheid,EZK,,,5628,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.permanentrepresentations.nl,Rijksoverheid,BUZA,,,5608,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.inspectie-oe.nl,Rijksoverheid,OCW,I-OE,,5520,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://english.dsta.nl,Rijksoverheid,FIN,,AGT/FM,5450,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.rsj.nl,Overheid,JenV,RSJ,,5347,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://newsroom.minienw.nl,Rijksoverheid,IenW,,BSK/DCO,5319,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,StandaardPlatform CloudServices (BZK/Logius)
