domain,nameserver,ip,request,response,tc
rechtvoorjou.nl,a26-67.akam.net.,23.74.25.67,86,1530,
rechtvoorjou.nl,a9-65.akam.net.,184.85.248.65,86,1530,
rechtvoorjou.nl,a3-67.akam.net.,96.7.49.67,86,1530,
rechtvoorjou.nl,a1-21.akam.net.,193.108.91.21,86,1530,
rechtvoorjou.nl,a22-64.akam.net.,23.211.61.64,86,1530,
rechtvoorjou.nl,a6-67.akam.net.,23.211.133.67,86,1530,
rechtwijzer.nl,ns2.masterdns.nl.,185.168.85.12,85,85,tc
rechtwijzer.nl,ns1.masterdns.nl.,185.168.85.11,85,85,tc
reclassering.nl,ns-321.awsdns-40.com.,205.251.193.65,86,75,tc
reclassering.nl,ns-773.awsdns-32.net.,205.251.195.5,86,75,tc
reclassering.nl,ns-1764.awsdns-28.co.uk.,205.251.198.228,86,75,tc
reclassering.nl,ns-1225.awsdns-25.org.,205.251.196.201,86,75,tc
recreatieschaprottemeren.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,98,1719,
recreatieschaprottemeren.nl,ns0.rijksoverheidnl.com.,185.136.96.82,98,98,tc
recreatieschaprottemeren.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,98,1719,
recreatieschaprottemeren.nl,ns3.rijksoverheidnl.org.,145.100.177.67,98,1719,
recreatieschapvoorneputten.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,100,tc
recreatieschapvoorneputten.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1742,
recreatieschapvoorneputten.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1742,
recreatieschapvoorneputten.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1742,
redactie.gebruikercentraal.nl,plesk-live.nmp.ictu.nl.,,100,,
referentiegrootboekschema.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,99,tc
referentiegrootboekschema.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,1707,
referentiegrootboekschema.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,1707,
referentiegrootboekschema.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,1707,
regelbeheer.pleio.nl,odcn.pleio.nl.,,91,,
regelhulp.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,83,1679,
regelhulp.nl,ns3.rijksoverheidnl.org.,145.100.177.67,83,1679,
regelhulp.nl,ns0.rijksoverheidnl.com.,185.136.96.82,83,83,tc
regelhulp.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,83,1679,
regelsvoordieren.nl,ns0.rijksoverheidnl.com.,185.136.96.82,90,90,tc
regelsvoordieren.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1641,
regelsvoordieren.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1641,
regelsvoordieren.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1641,
regioatlas.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,1524,
regioatlas.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,1524,
regioatlas.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,84,tc
regioatlas.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,1524,
regiobeeld.nl,ns1.ssc-campus.nl.,131.224.2.135,84,112,tc
regiobeeld.nl,ns1.w-e-r-k.nl.,5.172.40.100,84,84,tc
regiobeeld.nl,ns2.ssc-campus.nl.,131.224.2.136,84,112,tc
regiobeeld.nl,ns2.w-e-r-k.nl.,31.200.209.176,84,84,tc
regioburgemeesters.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1702,
regioburgemeesters.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1702,
regioburgemeesters.nl,ns0.rijksoverheidnl.com.,185.136.96.82,92,92,tc
regioburgemeesters.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1702,
regiosaandegrens.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1723,
regiosaandegrens.nl,ns0.rijksoverheidnl.com.,185.136.96.82,90,90,tc
regiosaandegrens.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1723,
regiosaandegrens.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1723,
register.aerius.nl,reg2022-fesalb001-401110931.eu-west-1.elb.amazonaws.com.,,89,,
registerexterneveiligheid.nl,ns2.w-e-r-k.nl.,31.200.209.176,99,99,tc
registerexterneveiligheid.nl,ns2.ssc-campus.nl.,131.224.2.136,99,127,tc
registerexterneveiligheid.nl,ns1.w-e-r-k.nl.,5.172.40.100,99,99,tc
registerexterneveiligheid.nl,ns1.ssc-campus.nl.,131.224.2.135,99,127,tc
registeruniformeloonwaarde.nl,ns3.combell.net.,83.217.73.172,100,100,tc
registeruniformeloonwaarde.nl,ns4.combell.net.,86.39.202.67,100,100,tc
regulatoryscience.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,1787,
regulatoryscience.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,1787,
regulatoryscience.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,1787,
regulatoryscience.nl,ns0.rijksoverheidnl.com.,185.136.96.82,91,91,tc
reizentijdenscorona.rijksoverheid.nl,p4.standaardplatform.nl.,,107,,
rekenhulptransitievergoeding.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,102,1737,
rekenhulptransitievergoeding.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,102,tc
rekenhulptransitievergoeding.nl,ns3.rijksoverheidnl.org.,145.100.177.67,102,1737,
rekenhulptransitievergoeding.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,102,1737,
rekenkamer.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,1848,
rekenkamer.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,84,tc
rekenkamer.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,1848,
rekenkamer.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,1848,
restitutiecommissie.nl,ns3.combell.net.,83.217.73.172,93,93,tc
restitutiecommissie.nl,ns4.combell.net.,86.39.202.67,93,93,tc
riec.nl,ns0.rijksoverheidnl.com.,185.136.96.82,78,78,tc
riec.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,78,1760,
riec.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,78,1760,
riec.nl,ns3.rijksoverheidnl.org.,145.100.177.67,78,1760,
rijbewijs.nl,ns0142.secondary.cloudflare.com.,162.159.33.17,83,154,
rijbewijs.nl,ns0067.secondary.cloudflare.com.,162.159.32.68,83,154,
rijkewaddenzee.nl,ns1.yourwebhoster.com.,62.116.159.4,88,88,tc
rijkewaddenzee.nl,ns4.yourwebhoster.nl.,74.208.254.4,88,88,tc
rijkewaddenzee.nl,ns2.yourwebhoster.com.,217.160.113.37,88,88,tc
rijkewaddenzee.nl,ns3.yourwebhoster.nl.,89.146.248.4,88,88,tc
rijksacademie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,1929,
rijksacademie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,1929,
rijksacademie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,1929,
rijksacademie.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,87,tc
rijksapplicaties.nl,ns0.rijksoverheidnl.com.,185.136.96.82,90,90,tc
rijksapplicaties.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1668,
rijksapplicaties.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1668,
rijksapplicaties.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1668,
rijksbegroting.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1571,
rijksbegroting.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1571,
rijksbegroting.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,1571,
rijksbegroting.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
rijksbeveiliging.nl,ns0.rijksoverheidnl.com.,185.136.96.82,90,90,tc
rijksbeveiliging.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1671,
rijksbeveiliging.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1671,
rijksbeveiliging.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1671,
rijksbrededienstverleners.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,1678,
rijksbrededienstverleners.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,1678,
rijksbrededienstverleners.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,99,tc
rijksbrededienstverleners.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,1678,
rijksbredekennisagenda.nl,ns0.rijksoverheidnl.com.,185.136.96.82,96,96,tc
rijksbredekennisagenda.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,1783,
rijksbredekennisagenda.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,1783,
rijksbredekennisagenda.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,1783,
rijkscloud.nl,ns.gn3.rijkscloud.nl.,147.181.8.97,84,112,tc
rijkscloud.nl,ns.gn1.rijkscloud.nl.,147.181.5.87,84,112,tc
rijkscloud.nl,ns2.ec.rijkscloud.nl.,147.181.44.161,84,112,tc
rijkscloud.nl,ns.rw1.rijkscloud.nl.,147.181.40.97,84,112,tc
rijkscloud.nl,ns1.ec.rijkscloud.nl.,147.181.44.97,84,112,tc
rijkscloud.nl,ns.gn2.rijkscloud.nl.,147.181.4.87,84,112,tc
rijksdienstcn.com,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
rijksdienstcn.com,ns3.rijksoverheidnl.org.,145.100.177.67,88,2032,
rijksdienstcn.com,ns2.rijksoverheidnl.eu.,94.228.142.136,88,2032,
rijksdienstcn.com,ns1.rijksoverheidnl.nl.,178.22.85.27,88,2032,
rijksfinancien.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1571,
rijksfinancien.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
rijksfinancien.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,1571,
rijksfinancien.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1571,
rijkshuisstijl.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1703,
rijkshuisstijl.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1703,
rijkshuisstijl.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,1703,
rijkshuisstijl.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
rijksictdashboard.nl,ns1.dictu.nl.,145.12.216.1,91,119,tc
rijksictdashboard.nl,ns2.dictu.nl.,145.69.216.1,91,119,tc
rijksinkoopsamenwerking.nl,ns0.rijksoverheidnl.com.,185.136.96.82,97,97,tc
rijksinkoopsamenwerking.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1793,
rijksinkoopsamenwerking.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1793,
rijksinkoopsamenwerking.nl,ns3.rijksoverheidnl.org.,145.100.177.67,97,1793,
rijksinnovatiecommunity.nl,ns0.rijksoverheidnl.com.,185.136.96.82,97,97,tc
rijksinnovatiecommunity.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1853,
rijksinnovatiecommunity.nl,ns3.rijksoverheidnl.org.,145.100.177.67,97,1853,
rijksinnovatiecommunity.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1853,
rijksinspecties.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1713,
rijksinspecties.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1713,
rijksinspecties.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1713,
rijksinspecties.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
rijksnormering.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1571,
rijksnormering.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1571,
rijksnormering.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,1571,
rijksnormering.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
rijksorganisatiebeveiligingenlogistiek.nl,ns3.rijksoverheidnl.org.,145.100.177.67,112,1943,
rijksorganisatiebeveiligingenlogistiek.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,112,1943,
rijksorganisatiebeveiligingenlogistiek.nl,ns0.rijksoverheidnl.com.,185.136.96.82,112,112,tc
rijksorganisatiebeveiligingenlogistiek.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,112,1943,
rijksorganisatieodi.nl,ns0.rijksoverheidnl.com.,185.136.96.82,93,93,tc
rijksorganisatieodi.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,1808,
rijksorganisatieodi.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,1808,
rijksorganisatieodi.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,1808,
rijksoverheid.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,1925,
rijksoverheid.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,87,tc
rijksoverheid.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,1925,
rijksoverheid.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,1925,
rijksrecherche.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,1760,
rijksrecherche.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1760,
rijksrecherche.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1760,
rijksrecherche.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
rijksschoonmaak.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1713,
rijksschoonmaak.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1713,
rijksschoonmaak.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
rijksschoonmaak.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1713,
rijksservices.nl,ns1.ssonet.nl.,,87,,
rijksservices.nl,ns2.ssonet.nl.,,87,,
rijksservices.nl,ns3.ssonet.nl.,,87,,
rijksvaccinatieprogramma.nl,ns2.surfnet.nl.,192.87.36.2,98,3427,
rijksvaccinatieprogramma.nl,ns1.ssc-campus.nl.,131.224.2.135,98,126,tc
rijksvaccinatieprogramma.nl,ns2.ssc-campus.nl.,131.224.2.136,98,126,tc
rijksvaccinatieprogramma.nl,ns1.surfnet.nl.,192.87.106.101,98,3427,
rijksvastgoedbedrijf.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1798,
rijksvastgoedbedrijf.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1798,
rijksvastgoedbedrijf.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1798,
rijksvastgoedbedrijf.nl,ns0.rijksoverheidnl.com.,185.136.96.82,94,94,tc
rijkswaterstaatdata.nl,ns0.rijksoverheidnl.com.,185.136.96.82,93,93,tc
rijkswaterstaatdata.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,1687,
rijkswaterstaatdata.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,1687,
rijkswaterstaatdata.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,1687,
rijkswaterstaat.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1427,
rijkswaterstaat.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1427,
rijkswaterstaat.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1427,
rijkswaterstaat.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
rijkswaterstaatstrooit.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,1798,
rijkswaterstaatstrooit.nl,ns0.rijksoverheidnl.com.,185.136.96.82,96,96,tc
rijkswaterstaatstrooit.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,1798,
rijkswaterstaatstrooit.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,1798,
risicotoolboxbodem.nl,ns1.ssc-campus.nl.,131.224.2.135,92,120,tc
risicotoolboxbodem.nl,ns2.ssc-campus.nl.,131.224.2.136,92,120,tc
risicotoolboxbodem.nl,ns1.w-e-r-k.nl.,5.172.40.100,92,92,tc
risicotoolboxbodem.nl,ns2.w-e-r-k.nl.,31.200.209.176,92,92,tc
rivmmagazines.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,1693,
rivmmagazines.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,1693,
rivmmagazines.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,1693,
rivmmagazines.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,87,tc
rivm.nl,ns1.surfnet.nl.,192.87.106.101,78,3821,
rivm.nl,ns1.ssc-campus.nl.,131.224.2.135,78,106,tc
rivm.nl,ns2.ssc-campus.nl.,131.224.2.136,78,106,tc
rivm.nl,ns2.surfnet.nl.,192.87.36.2,78,3821,
rli.nl,ns0.rijksoverheidnl.com.,185.136.96.82,77,77,tc
rli.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,77,1678,
rli.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,77,1678,
rli.nl,ns3.rijksoverheidnl.org.,145.100.177.67,77,1678,
rog.pleio.nl,odcn.pleio.nl.,,83,,
rotterdammer.gebruikercentraal.nl,plesk-live.nmp.ictu.nl.,,104,,
rottumerplaat50jaarlater.nl,ns0.rijksoverheidnl.com.,185.136.96.82,98,98,tc
rottumerplaat50jaarlater.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,98,1395,
rottumerplaat50jaarlater.nl,ns3.rijksoverheidnl.org.,145.100.177.67,98,1395,
rottumerplaat50jaarlater.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,98,1395,
row-minvws.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,1663,
row-minvws.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,1663,
row-minvws.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,1663,
row-minvws.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,84,tc
royalhonoursanddecorations.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1823,
royalhonoursanddecorations.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1823,
royalhonoursanddecorations.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1823,
royalhonoursanddecorations.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,100,tc
royal-house.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,85,1673,
royal-house.nl,ns0.rijksoverheidnl.com.,185.136.96.82,85,85,tc
royal-house.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,85,1673,
royal-house.nl,ns3.rijksoverheidnl.org.,145.100.177.67,85,1673,
rsj.nl,ns3.rijksoverheidnl.org.,145.100.177.67,77,1706,
rsj.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,77,1706,
rsj.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,77,1706,
rsj.nl,ns0.rijksoverheidnl.com.,185.136.96.82,77,77,tc
ruimtelijkeplannen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,92,92,tc
ruimtelijkeplannen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1514,
ruimtelijkeplannen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1514,
ruimtelijkeplannen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1514,
rva.nl,nsauth1.vancis.nl.,85.90.64.156,77,77,tc
rva.nl,nsauth2.vancis.nl.,52.236.168.95,77,77,tc
rva.nl,nsauth3.vancis.nl.,85.90.64.164,77,77,tc
rvdkdestemvanhetkind.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1308,
rvdkdestemvanhetkind.nl,ns0.rijksoverheidnl.com.,185.136.96.82,94,1280,
rvdkdestemvanhetkind.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1308,
rvdkdestemvanhetkind.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1308,
rvig.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,78,1853,
rvig.nl,ns0.rijksoverheidnl.com.,185.136.96.82,78,78,tc
rvig.nl,ns3.rijksoverheidnl.org.,145.100.177.67,78,1853,
rvig.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,78,1853,
rvomagazines.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,86,1740,
rvomagazines.nl,ns0.rijksoverheidnl.com.,185.136.96.82,86,86,tc
rvomagazines.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,86,1740,
rvomagazines.nl,ns3.rijksoverheidnl.org.,145.100.177.67,86,1740,
rvo.nl,ns2.dictu.nl.,145.69.216.1,77,105,tc
rvo.nl,ns1.dictu.nl.,145.12.216.1,77,105,tc
rvr.org,ns2.masterdns.nl.,185.168.85.12,78,78,tc
rvr.org,ns1.masterdns.nl.,185.168.85.11,78,78,tc
rwscirculair.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,86,1617,
rwscirculair.nl,ns0.rijksoverheidnl.com.,185.136.96.82,86,86,tc
rwscirculair.nl,ns3.rijksoverheidnl.org.,145.100.177.67,86,1617,
rwscirculair.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,86,1617,
rwscregelaar.nl,ns03.ipscloud.com.,15.188.136.245,86,86,tc
rwscregelaar.nl,ns01.ips.nl.,185.21.240.10,86,86,tc
rwscregelaar.nl,ns02.ips.nl.,185.21.242.150,86,86,tc
rwsduurzamemobiliteit.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,95,1707,
rwsduurzamemobiliteit.nl,ns0.rijksoverheidnl.com.,185.136.96.82,95,95,tc
rwsduurzamemobiliteit.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,95,1707,
rwsduurzamemobiliteit.nl,ns3.rijksoverheidnl.org.,145.100.177.67,95,1707,
rwseconomie.nl,ns0.rijksoverheidnl.com.,185.136.96.82,85,85,tc
rwseconomie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,85,1709,
rwseconomie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,85,1709,
rwseconomie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,85,1709,
rwsenvironment.eu,ns3.rijksoverheidnl.org.,145.100.177.67,88,1481,
rwsenvironment.eu,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
rwsenvironment.eu,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1481,
rwsenvironment.eu,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1481,
rwsinnoveert.nl,ns3.rijksoverheidnl.org.,145.100.177.67,86,1617,
rwsinnoveert.nl,ns0.rijksoverheidnl.com.,185.136.96.82,86,86,tc
rwsinnoveert.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,86,1617,
rwsinnoveert.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,86,1617,
rwsnatura2000.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,87,tc
rwsnatura2000.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,1627,
rwsnatura2000.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,1627,
rwsnatura2000.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,1627,
rws.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,77,1751,
rws.nl,ns0.rijksoverheidnl.com.,185.136.96.82,77,77,tc
rws.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,77,1751,
rws.nl,ns3.rijksoverheidnl.org.,145.100.177.67,77,1751,
rwssportdag.nl,jerry.ns.cloudflare.com.,108.162.193.182,85,156,
rwssportdag.nl,aida.ns.cloudflare.com.,108.162.192.58,85,156,
rwsverkeersinfo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1505,
rwsverkeersinfo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1505,
rwsverkeersinfo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1505,
rwsverkeersinfo.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
safe-by-design-nl.nl,ns2.w-e-r-k.nl.,31.200.209.176,91,91,tc
safe-by-design-nl.nl,ns1.w-e-r-k.nl.,5.172.40.100,91,91,tc
safe-by-design-nl.nl,ns1.ssc-campus.nl.,131.224.2.135,91,119,tc
safe-by-design-nl.nl,ns2.ssc-campus.nl.,131.224.2.136,91,119,tc
saip.nl,ns3.vevida.com.,77.94.248.30,78,106,tc
saip.nl,ns1.vevida.net.,77.94.248.29,78,106,tc
saip.nl,ns2.vevida.net.,77.94.248.31,78,106,tc
samenbouwenaanbereikbaarheid.nl,rita.ns.cloudflare.com.,172.64.32.140,102,173,
samenbouwenaanbereikbaarheid.nl,alan.ns.cloudflare.com.,172.64.33.57,102,173,
samenmetenaanluchtkwaliteit.nl,ns1.ssc-campus.nl.,131.224.2.135,101,129,tc
samenmetenaanluchtkwaliteit.nl,ns2.w-e-r-k.nl.,31.200.209.176,101,101,tc
samenmetenaanluchtkwaliteit.nl,ns1.w-e-r-k.nl.,5.172.40.100,101,101,tc
samenmetenaanluchtkwaliteit.nl,ns2.ssc-campus.nl.,131.224.2.136,101,129,tc
samenpresteren.nu,ns3.combell.net.,83.217.73.172,88,88,tc
samenpresteren.nu,ns4.combell.net.,86.39.202.67,88,88,tc
samenvoordeklant.nl,ns2.innerheight.com.,185.73.34.5,90,616,
samenvoordeklant.nl,ns1.innerheight.com.,85.17.59.195,90,500,
samenwerkenaanontwerpkracht.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,101,tc
samenwerkenaanontwerpkracht.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,101,1698,
samenwerkenaanontwerpkracht.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,101,1698,
samenwerkenaanontwerpkracht.nl,ns3.rijksoverheidnl.org.,145.100.177.67,101,1698,
samenwerkenaanriviernatuur.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1738,
samenwerkenaanriviernatuur.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1738,
samenwerkenaanriviernatuur.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,100,tc
samenwerkenaanriviernatuur.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1738,
samenwerkingrijknoord.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,95,1853,
samenwerkingrijknoord.nl,ns3.rijksoverheidnl.org.,145.100.177.67,95,1853,
samenwerkingrijknoord.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,95,1853,
samenwerkingrijknoord.nl,ns0.rijksoverheidnl.com.,185.136.96.82,95,95,tc
sanctieuitvoering.nl,ns0.rijksoverheidnl.com.,185.136.96.82,91,91,tc
sanctieuitvoering.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,1733,
sanctieuitvoering.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,1733,
sanctieuitvoering.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,1733,
sawa-vth.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,82,1516,
sawa-vth.nl,ns3.rijksoverheidnl.org.,145.100.177.67,82,1516,
sawa-vth.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,82,1516,
sawa-vth.nl,ns0.rijksoverheidnl.com.,185.136.96.82,82,82,tc
s-bb.nl,ns1.dnstools.nl.,81.26.219.100,78,78,tc
s-bb.nl,ns2.dnstools.nl.,81.26.208.160,78,78,tc
sbcm.nl,ns4.combell.net.,86.39.202.67,78,78,tc
sbcm.nl,ns3.combell.net.,83.217.73.172,78,78,tc
sbr-nl.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,80,1547,
